0.222222222222222 0.681818181818182 0.067796610169492 0.041666666666667 1 0 0
0.166666666666667 0.454545454545455 0.067796610169492 0.041666666666667 1 0 0
0.111111111111111 0.545454545454546 0.050847457627119 0.041666666666667 1 0 0
0.083333333333333 0.5 0.084745762711864 0.041666666666667 1 0 0
0.194444444444444 0.727272727272727 0.067796610169492 0.041666666666667 1 0 0
0.305555555555556 0.863636363636364 0.11864406779661 0.125 1 0 0
0.194444444444444 0.636363636363636 0.084745762711864 0.041666666666667 1 0 0
0.027777777777778 0.409090909090909 0.067796610169492 0.041666666666667 1 0 0
0.166666666666667 0.5 0.084745762711864 0 1 0 0
0.305555555555556 0.772727272727273 0.084745762711864 0.041666666666667 1 0 0
0.138888888888889 0.636363636363636 0.101694915254237 0.041666666666667 1 0 0
0 0.454545454545455 0.016949152542373 0 1 0 0
0.416666666666667 0.909090909090909 0.033898305084746 0.041666666666667 1 0 0
0.305555555555556 0.863636363636364 0.050847457627119 0.125 1 0 0
0.222222222222222 0.681818181818182 0.067796610169492 0.083333333333333 1 0 0
0.388888888888889 0.818181818181818 0.11864406779661 0.083333333333333 1 0 0
0.222222222222222 0.818181818181818 0.084745762711864 0.083333333333333 1 0 0
0.305555555555556 0.636363636363636 0.11864406779661 0.041666666666667 1 0 0
0.222222222222222 0.772727272727273 0.084745762711864 0.125 1 0 0
0.083333333333333 0.727272727272727 0 0.041666666666667 1 0 0
0.222222222222222 0.590909090909091 0.11864406779661 0.166666666666667 1 0 0
0.305555555555556 0.636363636363636 0.084745762711864 0.125 1 0 0
0.25 0.954545454545454 0.084745762711864 0 1 0 0
0.333333333333333 1 0.067796610169492 0.041666666666667 1 0 0
0.166666666666667 0.5 0.084745762711864 0 1 0 0
0.194444444444444 0.545454545454546 0.033898305084746 0.041666666666667 1 0 0
0.333333333333333 0.681818181818182 0.050847457627119 0.041666666666667 1 0 0
0.166666666666667 0.5 0.084745762711864 0 1 0 0
0.027777777777778 0.454545454545455 0.050847457627119 0.041666666666667 1 0 0
0.222222222222222 0.636363636363636 0.084745762711864 0.041666666666667 1 0 0
0.055555555555556 0.136363636363636 0.050847457627119 0.083333333333333 1 0 0
0.027777777777778 0.545454545454546 0.050847457627119 0.041666666666667 1 0 0
0.194444444444444 0.681818181818182 0.101694915254237 0.208333333333333 1 0 0
0.222222222222222 0.818181818181818 0.152542372881356 0.125 1 0 0
0.138888888888889 0.454545454545455 0.067796610169492 0.083333333333333 1 0 0
0.083333333333333 0.545454545454546 0.067796610169492 0.041666666666667 1 0 0
0.277777777777778 0.772727272727273 0.084745762711864 0.041666666666667 1 0 0
0.194444444444444 0.590909090909091 0.067796610169492 0.041666666666667 1 0 0
0.75 0.545454545454546 0.627118644067797 0.541666666666667 0 1 0
0.583333333333333 0.545454545454546 0.593220338983051 0.583333333333333 0 1 0
0.333333333333333 0.136363636363636 0.508474576271186 0.5 0 1 0
0.611111111111111 0.363636363636364 0.610169491525424 0.583333333333333 0 1 0
0.388888888888889 0.363636363636364 0.593220338983051 0.5 0 1 0
0.555555555555555 0.590909090909091 0.627118644067797 0.625 0 1 0
0.166666666666667 0.181818181818182 0.389830508474576 0.375 0 1 0
0.25 0.318181818181818 0.491525423728814 0.541666666666667 0 1 0
0.194444444444444 0 0.423728813559322 0.375 0 1 0
0.444444444444444 0.454545454545455 0.542372881355932 0.583333333333333 0 1 0
0.472222222222222 0.090909090909091 0.508474576271186 0.375 0 1 0
0.5 0.409090909090909 0.627118644067797 0.541666666666667 0 1 0
0.666666666666667 0.5 0.576271186440678 0.541666666666667 0 1 0
0.361111111111111 0.454545454545455 0.593220338983051 0.583333333333333 0 1 0
0.416666666666667 0.318181818181818 0.525423728813559 0.375 0 1 0
0.527777777777778 0.090909090909091 0.593220338983051 0.583333333333333 0 1 0
0.444444444444444 0.545454545454546 0.644067796610169 0.708333333333333 0 1 0
0.5 0.363636363636364 0.508474576271186 0.5 0 1 0
0.555555555555555 0.227272727272727 0.661016949152542 0.583333333333333 0 1 0
0.5 0.363636363636364 0.627118644067797 0.458333333333333 0 1 0
0.638888888888889 0.454545454545455 0.576271186440678 0.541666666666667 0 1 0
0.694444444444444 0.363636363636364 0.644067796610169 0.541666666666667 0 1 0
0.472222222222222 0.636363636363636 0.593220338983051 0.625 0 1 0
0.666666666666667 0.5 0.627118644067797 0.583333333333333 0 1 0
0.555555555555555 0.136363636363636 0.576271186440678 0.5 0 1 0
0.361111111111111 0.454545454545455 0.525423728813559 0.5 0 1 0
0.333333333333333 0.227272727272727 0.508474576271186 0.5 0 1 0
0.333333333333333 0.272727272727273 0.576271186440678 0.458333333333333 0 1 0
0.5 0.454545454545455 0.610169491525424 0.541666666666667 0 1 0
0.194444444444444 0.136363636363636 0.389830508474576 0.375 0 1 0
0.361111111111111 0.318181818181818 0.542372881355932 0.5 0 1 0
0.388888888888889 0.454545454545455 0.542372881355932 0.458333333333333 0 1 0
0.388888888888889 0.409090909090909 0.542372881355932 0.5 0 1 0
0.527777777777778 0.409090909090909 0.559322033898305 0.5 0 1 0
0.222222222222222 0.227272727272727 0.338983050847458 0.416666666666667 0 1 0
0.388888888888889 0.363636363636364 0.525423728813559 0.5 0 1 0
0.555555555555555 0.590909090909091 0.847457627118644 1 0 0 1
0.777777777777778 0.454545454545455 0.830508474576271 0.833333333333333 0 0 1
0.555555555555555 0.409090909090909 0.779661016949152 0.708333333333333 0 0 1
0.611111111111111 0.454545454545455 0.813559322033898 0.875 0 0 1
0.916666666666666 0.454545454545455 0.949152542372881 0.833333333333333 0 0 1
0.833333333333333 0.409090909090909 0.898305084745763 0.708333333333333 0 0 1
0.666666666666667 0.227272727272727 0.813559322033898 0.708333333333333 0 0 1
0.805555555555556 0.727272727272727 0.864406779661017 1 0 0 1
0.611111111111111 0.545454545454546 0.694915254237288 0.791666666666667 0 0 1
0.583333333333333 0.318181818181818 0.728813559322034 0.75 0 0 1
